review,rating,Label
"
While this is the first time I have been able to get black, the Monarch is tried and true for me and fit perfectly which is always a challenge for me to find wide shoes that fit well.
",5,neutral
"
I had purchased shoes like this way back 2001 or so and LOVED them.  I always swore how much support they had, not to mention they are very attractive both on and off :).The support is still amazing for my arch and heels. However, the sizing seems a bit off, maybe just the new leather, but I don't remember them fitting this tightly.All in all though, very well made shoe.
",4,happy
"
Love Amazon and the vast majority of products they sell, I'm very happy with this purchase.  In addition, my heart goes out to the Amazon family and in particular the families of the 3 person crew of the Boeing 767 operated by Atlas Air that went down Saturday (2/23/19) 30 miles from George Bush Intercontinental Airport. It's the ultimate price to pay for Amazon Prime and my prayers go out to those families.
",5,sad
"
My husband has wide flat feet and these shoes work real good for him.
",5,happy
"
My husband loves these shoes and when we could no longer find them at the store I searched for them here on Amazon.  I can't tell you how many pairs of these shoes  he has bought  and I can tell you He does not like change unless he dicides something needs to change. He is so Happy to have the shoe that he wanted for his work.
",5,happy
"
My second pair.Probably the best fitting shoes, for my feet, that I have worn since the old dayswhen we would wear our new boots in the water to soak, then wear them dry.Great arch support.  I wear them every day.Minus one star for durability and non ease of cleaning.I will keep buying them until there is something better.
",4,happy
"
Would have been a great Christmas gift if I had received one left and one right shoe.
",1,confused
"
They squeak as you walk. It gets annoying at times. It's the same with the others in this brand.
",5,angry
"
I've always been a big fan or the nike air monarch shoes. I've owned probably 8 pair of the blue and white. So I wanted to change it up a bit and get the black, red, and white....and was not disappointed. Very good looking and feeling shoe. Very quickly shipped also, of course amazon has never failed me on shipping quickly. Thank you Amazon and to the ones that we don't see all that they do. Thank you!
",5,happy
"
i always order wides and a better pair of insoles which makes work days better.
",4,happy
"
I buy from amazon because I always seem to get the best price online. I always buy Nike one-half size bigger because they just run a little smaller than some of the other brands. The quality of the sneaker is very good. They are very comfortable .  I would definitely recommend them
",5,happy
"
After about a week it felt like one of the air chambers may have ruptured in the sole.  Don't notice it now though, so I am good.  Holding back one star because I am not a huge person, and think a week to a bad air chamber could be an indicator of a quality problem.
",4,sad
"
Overall quality is fine. but the shoe design is not so impressive. kind of small for my feet.
",4,neutral
"
After 1 week of wearing them I get a loud squeaking sound. I stopped wearing them. I was going to see if they would replace them but I bought them over a month ago. I always buy a few pairs at a time. I heard it might be an air bubble in the sole.
",4,sad
"
Was wearing New Balance but decided to give these a try because I think New Balance quality is declining. These have 4E also which is what I wear. They have a very good quality feel to them. Seems well-made and has good arch support which New Balance really doesn't have. Very comfortable. I find myself wearing them everywhere even hiking sometimes. My feet never get tired
",5,happy
"
This is the second pair same color that I have purchased. I work in a Parochial School and these are so comfortable with the extreme amount of walking, especially for my age. I have had several other types and these by far are the very best for my feet. These are also special as many other manufacturers do not make a 4E. Thank you Nike!
",5,happy
"
Great Sneaker but I highly suggest you buy them from a different site.  These sellers are over charging.  Buy them from Zappos or Nike direct and save 30 bucks
",5,neutral
"
My dad has a large family and does not like spend money on himself.  He buys a new pair of shoes about once every two years when the ones that he has are literally falling apart.  He says the shoes are very comfortable and that the extra wide width size he ordered makes these shoes the best that he has ever had.
",5,happy
